"","Country","Country_code","Year","ln_CO2","ln_IU","ln_MIS","ln_OP","ln_GDP","ln_TOG","ln_REC","ln_ERT","ln_R","ln_GEE","ln_LS","ln_LE","ln_ME","ln_HDI","ln_AE","ln_SE","ln_TR","ln_UP","ln_UPP","ln_MAN","ln_IND","ln_FDI","ln_Exp","ln_Man_2","ln_FDI_2"
"Belgium-1993","Belgium",3,"1993",2.39048275358552,-1.61221146016412,-0.393400074222376,NA,10.0116213400791,4.69146472858362,-0.0445024173910451,NA,5.78074351579233,2.32042794521234,NA,4.33526733373426,NA,-0.162518929497775,4.60517018598809,4.56418213601473,4.69146484786546,16.0921438984839,4.57080645856013,3.26118252297528,3.21315207328947,4.13221832252663,25.731379778721,NA,NA
"Belgium-1994","Belgium",3,"1994",2.42998310157786,-0.362413247987166,0.240520232891971,NA,10.094461353526,4.72944146105449,-0.0623298435234512,8.73127985264019,6.06610809010375,2.33031795209702,NA,4.33979358410652,NA,-0.153151179494175,4.60517018598809,4.58466498394406,4.72944159322867,16.096032847387,4.57161340245925,3.26118252297528,3.21315207328947,4.11101957338832,25.8113697852849,NA,NA
"Belgium-1995","Belgium",3,"1995",2.42501253824848,-0.00837195724041483,0.846037826163113,NA,10.2546311521124,4.75684839309787,0.231420831769639,8.89120065562357,6.25268007510723,1.76284030472595,NA,4.34173486033442,NA,-0.145025772050258,4.60517018598809,4.59554844514331,4.75684841181844,16.098923229041,4.57240936274461,3.26118252297528,3.21315207328947,4.11485508482576,25.8600832536031,2.90888236889176,NA
"Belgium-1996","Belgium",3,"1996",2.46477049035239,1.08802701076872,1.55255262458597,NA,10.2215613997642,4.78090992806065,0.169242311148511,8.96615830497025,6.48534490742277,1.77445390763318,NA,4.34623515691725,NA,-0.138113302129634,4.60517018598809,4.5816010021153,4.78090996364926,16.1016415211816,4.57317371504492,3.36486482823782,3.30530977772919,4.13627796598228,25.9086366242501,2.89966487869617,NA
"Belgium-1997","Belgium",3,"1997",2.43845922843369,1.59697677596494,2.26137967862363,NA,10.1194428521778,4.83381012490079,0.138437858736943,8.87576513491301,6.73366733279527,NA,NA,4.34860856576515,NA,-0.132389188045746,4.60517018598809,NA,4.83381020401531,16.1048148502422,4.57392716624816,3.47681533776848,3.42692495212151,4.1316436219034,25.9993048054611,2.91231971930708,NA
"Belgium-1998","Belgium",3,"1998",2.45988037076932,2.06516799518358,2.84710874426608,NA,10.1400780192134,4.82598400659653,0.256157707951304,8.86737671157966,6.98182789336792,NA,NA,4.34993169231675,NA,-0.13010868534702,4.60517018598809,NA,4.82598393742502,16.1076927277007,4.57466974053971,3.37039656465713,3.27475061243261,4.19432726573812,26.039849442274,2.89917918736563,NA
"Belgium-1999","Belgium",3,"1999",2.42438263649432,2.62265311753046,3.43936591582819,NA,10.1366923951474,4.82967273777029,0.33693701320664,8.86511251654907,7.10472403982282,NA,NA,4.3518188413954,NA,-0.125563222975346,4.60517018598809,4.53882277646461,4.82967273344858,16.1106957390201,4.57538085717734,3.28894310646776,3.27800849809099,4.64324381102324,26.0872030692063,2.85111637746211,NA
"Belgium-2000","Belgium",3,"2000",2.43707931910449,3.38207204241464,4.00442604541164,NA,10.0475396922199,4.95744641521984,0.364643113587909,8.70139464675979,7.17734491592576,NA,NA,4.3531377299521,NA,-0.119910296672558,4.60517018598809,4.53511685956036,4.95744637959423,16.1137800521432,4.57603999188096,3.45758064248382,3.43187182355273,4.55395716607468,26.204069594392,2.86425445376559,NA
"Belgium-2001","Belgium",3,"2001",2.44272267630383,3.44324727832192,4.3129586961284,NA,10.0439045526292,4.93861527280125,0.457424847038875,8.69701830134484,7.23811242793671,NA,NA,4.35636480254196,NA,-0.116533816255952,4.60517018598809,4.54454857041714,4.93861527398612,16.1178062090741,4.57662666817084,3.28801952300287,3.23018819275179,4.5516510854535,26.2078641523653,2.83559533606271,NA
"Belgium-2002","Belgium",3,"2002",2.37285607240412,3.83578969942856,4.35972926019963,NA,10.126878729073,4.9132807889948,0.518793793415168,8.76048911278107,7.29200560317014,NA,NA,4.35767771301501,NA,-0.114289146402128,4.60517018598809,4.55012364645329,4.91328071927315,16.1228546091322,4.57719243322886,3.27709965819405,3.21448889561788,4.16735860387244,26.241766609632,2.82105663520123,NA
"Belgium-2003","Belgium",3,"2003",2.40976226498822,3.91142282535611,4.41555956297882,NA,10.3305578867239,4.88820813743869,0.636576829071551,8.98528875145517,7.26558635434331,NA,1.98269527188272,4.35836474071052,NA,-0.110931560707282,4.60517018598809,4.5679660142478,4.88820811608559,16.1276064793038,4.57775787837775,3.25349241260504,3.22632288487727,4.22533172102038,26.2577909660187,2.78502589712641,NA
"Belgium-2004","Belgium",3,"2004",2.39253769470689,3.98638808738345,4.46973114043592,NA,10.4752974828831,4.91938516700077,0.703097511413113,9.16625158897484,7.31332971444718,NA,NA,4.36790297343274,NA,-0.105360515657826,4.60517018598809,4.58180370369811,4.91938520097405,16.1324892641128,4.57831273181821,3.43947878358352,3.39159087106416,4.2425407600846,26.3178826028535,2.77819398828295,NA
"Belgium-2005","Belgium",3,"2005",2.35667380189641,4.02213222810818,4.51443132371249,2.79391592207854,10.5135167127939,4.97348053004496,0.900161349944271,9.18529637265672,7.40104382315958,2.41372566677631,1.97669422605337,4.36920083214834,NA,-0.103140758919513,4.60517018598809,4.58033718354353,4.97348052540933,16.1385340564968,4.57885701099551,3.35785763511706,3.3045324209706,4.19357871928564,26.3715284670193,2.76449014054917,NA
"Belgium-2006","Belgium",3,"2006",2.33219943406081,4.08966697267099,4.53312853039268,2.96955768838452,10.5637268288629,5.00774785812576,1.03673688495002,9.13695967375619,7.42809490079822,NA,1.96242881535958,4.37425259252221,2.40265936103261,-0.0998203352822109,4.60517018598809,4.58483583735317,5.00774779594974,16.1456531315026,4.57938047180179,3.16797504304767,3.24109159028104,4.27583501648072,26.4269690633161,2.7092852722553,NA
"Belgium-2007","Belgium",3,"2007",2.28677231475895,4.16573455830877,4.61306343219566,3.06496444973862,10.6991724911178,5.0269576689038,1.20597080698861,9.25677252011448,7.46244983463659,NA,NA,4.37930953205739,NA,-0.0965109003808437,4.60517018598809,4.56808256417699,5.02695762381052,16.1535196464614,4.5799036587402,3.47888482116097,3.39100597021837,4.35715729136383,26.479903441524,2.7120633560808,NA
"Belgium-2008","Belgium",3,"2008",2.30099905417447,4.18965474202643,4.66091928526619,3.05704371827709,10.785257188228,5.08195357929672,1.36353737399727,9.31491207660438,7.41451986789721,2.52352223247873,1.92476154181702,4.37802473530678,2.41429550531765,-0.0965109003808437,4.60517018598809,4.55001417775991,5.08195365509082,16.161932041618,4.58041632152186,3.12408336962506,3.1284795869641,4.54685476288755,26.4978182496878,2.63853867547271,NA
"Belgium-2009","Belgium",3,"2009",2.22264335143392,4.24849524204936,4.69149752607782,3.5720646995221,10.7090766692048,4.90827797197862,1.57484646766448,9.28624622696954,7.4346188052939,2.46899317747673,1.96169405211171,4.38245337287647,2.42628569637002,-0.0943106794712413,4.60517018598809,4.5376085398094,4.90827796805045,16.1704699558434,4.58090823065157,2.85452962848476,2.98939009633335,4.29782018835917,26.3781864444038,2.55862489816115,NA
"Belgium-2010","Belgium",3,"2010",2.28185084051509,4.31748811353631,4.7160944562188,3.6491584158189,10.6961394298281,5.01061978113851,1.82776990675109,9.29265925642355,7.42005661335142,2.48137125636225,1.93659864742486,4.38431060978171,2.43499660879053,-0.0921152889078056,4.60517018598809,4.52926231807031,5.01061982730998,16.1800980526118,4.58139989792565,3.47122414693634,3.38931917656561,4.42603509995328,26.4774803567354,2.59066197641249,NA
"Belgium-2011","Belgium",3,"2011",2.16796798566533,4.40195175446755,4.7367097948276,3.77026587398636,10.7666004138029,5.08446627914984,1.8961194845523,9.39631275638157,7.44052770025576,2.4536000304789,1.96061029344992,4.38931706793656,2.43972359716249,-0.089924707527987,4.60517018598809,4.52791056028003,5.08446619453582,16.1935892270052,4.58188108801014,3.26612515572799,3.26516386906247,4.48636747675278,26.5227527288134,2.55947744074029,NA
"Belgium-2012","Belgium",3,"2012",2.14914551258168,4.39098625897399,4.71513407385099,3.80943641665304,10.707069965969,5.07982566750532,2.03731661537916,9.29102410491834,7.3776470269694,2.40423165487338,1.92502631138278,4.38683214287232,2.44231312175067,-0.0888312137066157,4.60517018598809,4.53424824074853,5.0798256660787,16.2002616413324,4.58235181590741,3.19898185662458,3.13624742259448,4.09288823036429,26.5178723333853,2.53561629443921,NA
"Belgium-2013","Belgium",3,"2013",2.15819235893657,4.40879270591847,4.70876734915334,3.86301131672397,10.7527396134282,5.06165056843752,2.10657020906809,9.30195007709804,7.33910968174497,2.46942742486902,1.93213269582416,4.38934733382237,2.44577679917326,-0.0877389143080067,4.60517018598809,4.5394510214987,5.06165047314665,16.2054353323835,4.58281209627742,3.30013018136394,3.2067438685262,3.94838775398125,26.5213926826769,2.53072732938745,NA
"Belgium-2014","Belgium",3,"2014",2.08464189826593,4.44265125649032,4.73566930930229,3.99350344829571,10.7740289938484,5.0675398500223,2.21156569460688,9.32632801910893,7.37170625280935,2.47261557025412,1.93858862087441,4.3979960038024,2.45447235608229,-0.0822952427268302,4.60517018598809,4.54151724594114,5.06753987572353,16.2103244518234,4.58326194343921,3.37407233325385,3.33354206606601,4.00172049237478,26.5720550330976,2.53089019614149,NA
"Belgium-2015","Belgium",3,"2015",2.13272777370428,4.44327390672107,4.73237172529404,4.0116257770451,10.6215296842261,5.03820212344557,2.23751309625033,9.18090229244736,7.36759429816856,2.48571297414708,1.93562134141981,4.39435881635538,2.47603743431894,-0.0790432073404529,4.60517018598809,4.53960137428342,5.03820208123002,16.2165583110165,4.58370137137244,3.36067866679185,3.32270404698979,3.97615238907555,26.6085959537046,2.54107696461278,NA
"Belgium-2016","Belgium",3,"2016",2.11805291156106,4.46033487741701,4.70866473952091,4.03984261684336,10.6457253930431,5.06047269375095,2.21920348405499,9.25429888248343,7.36184291816247,2.49855889655504,1.9303862544751,4.39985457323935,2.48368256757163,-0.0758017134162818,4.60517018598809,4.5445448516714,5.06047265579465,16.2220605431867,4.58414060629357,3.19606178933229,3.17825184438442,4.24303191033084,26.6687673794242,2.51421817841605,NA
"Belgium-2017","Belgium",3,"2017",2.09815235734654,4.47369018291023,4.60277775951677,4.08811519997076,10.6964457324281,5.10791829236941,2.26592110862245,9.33355485281496,7.37363228039928,2.51356697743056,1.91281685962461,4.40051323617744,2.50445842863087,-0.0714960017050699,4.60517018598809,4.55331789328483,5.10805089231457,16.2263417094302,4.58456944028013,3.31836082858363,3.25648545926602,3.91433146976881,26.7220331807856,2.52004190789477,NA
"Belgium-2018","Belgium",3,"2018",2.10368754105224,4.48466606027184,4.60506143307471,4.10291109778823,10.7694315134497,5.1149640002062,2.3664984187377,9.40275911352621,7.38439682840806,2.50270562715765,1.92260655335333,4.4017694801736,NA,-0.0693500781347932,4.60517018598809,NA,5.11341502238539,16.2313017394649,4.58497768270014,3.26122607550421,3.2290848766894,3.90952256444701,26.7327487467359,2.49927602583678,NA
"Belgium-2019","Belgium",3,"2019",2.09131872214796,4.50286532827099,4.60508373995174,4.1921213943065,10.7501855467286,5.10094460300655,2.32336763217657,9.34717019379724,7.39667695321999,2.50393362977858,1.92191016988072,4.40665975709499,2.51573325644004,-0.0661398025045449,4.60517018598809,NA,5.09410136613487,16.2371144560703,4.58538575852629,3.40715833374681,3.35089060635035,3.98047125540554,26.7563573574027,2.51335392477386,NA
"Canada-1990","Canada",4,"1990",2.71792725351323,-1.01887814890445,0.747028887939373,NA,9.97340355593927,3.91551906674094,3.09198535834435,NA,NA,2.57950600295153,NA,4.34927034787392,NA,-0.150822889734584,4.60517018598809,NA,3.91191229930045,16.8698148540758,4.33836206218762,3.26118252297528,3.21315207328947,4.07663722191933,25.9798797112036,NA,NA
"Canada-1991","Canada",4,"1991",2.69063367499688,-0.5614420840995,1.01858237535717,NA,9.9882120509278,3.89996784575677,3.0999950101977,NA,NA,2.65772483582946,NA,4.35185026372725,2.39067838450303,-0.146182510178081,4.60517018598809,NA,3.89637054227475,16.8827385482733,4.3388581392725,3.26118252297528,3.21315207328947,4.06230517151005,25.9959715171763,NA,NA
"Canada-1992","Canada",4,"1992",2.709930711969,-0.0877596132121839,1.28688945528077,NA,9.94653977808557,3.96870676926311,3.08785486146468,NA,NA,2.57384356078551,NA,4.35316911086937,NA,-0.141563564321787,4.60517018598809,NA,3.96533682717479,16.8980539968002,4.3423368115057,3.26118252297528,3.21315207328947,4.0727301743567,26.0676800439273,NA,NA
"Canada-1993","Canada",4,"1993",2.68875767970624,0.169369294725591,1.5368014150686,NA,9.90952733891423,4.06801457004377,3.08205027556572,NA,NA,2.68262844536611,NA,4.35445488133267,NA,-0.143870370419702,4.60517018598809,NA,4.06475777475564,16.9124839792183,4.34577750199876,3.26118252297528,3.21315207328947,4.0648517214856,26.1701937225653,NA,NA
"Canada-1994","Canada",4,"1994",2.71206515335176,0.866551535776348,1.86220188195563,NA,9.90025139471745,4.16809966002754,3.07697547681885,9.10654418766935,NA,2.55989275764198,NA,4.35448622094437,NA,-0.136965855073157,4.60517018598809,4.51370369972022,4.16498225802135,16.9268266952121,4.3491676427921,3.26118252297528,3.21315207328947,4.08062780771521,26.290777377794,NA,NA
"Canada-1995","Canada",4,"1995",2.72723844669744,1.42636213200499,2.17951665488652,NA,9.93371544559142,4.23819022706878,3.08756260184327,9.1558324424972,NA,2.55440397250246,NA,4.3570839908283,NA,-0.132389188045746,4.60517018598809,NA,4.2350010319246,16.9405402108455,4.35253345527911,3.26118252297528,3.21315207328947,4.09089506448262,26.3757272491788,NA,NA
"Canada-1996","Canada",4,"1996",2.74679582504897,1.91105834060993,2.46973184597876,NA,9.96304560725861,4.25547828364228,3.07173162670929,9.18731941139671,NA,NA,NA,4.35902009985517,NA,-0.12897038129696,4.60517018598809,NA,4.25220364313664,16.9545402991605,4.35608042415787,3.26118252297528,3.21315207328947,4.07643823529753,26.4313835492195,NA,NA
"Canada-1997","Canada",4,"1997",2.76908167080152,2.71286242774401,2.64178206842638,NA,9.99431327649303,4.30860356363638,3.05923042791739,9.2109441896416,8.07671729596826,NA,NA,4.36222827566128,NA,-0.127833371509885,4.60517018598809,NA,4.3085693930568,16.9694561049683,4.36105832823768,3.26118252297528,3.21315207328947,4.09184617414399,26.5138497024571,2.77538144920546,NA
"Canada-1998","Canada",4,"1998",2.7773593235678,3.21476339239753,2.87550596810586,NA,9.9534477495075,4.3577491233787,3.06917029698486,9.18730610856439,NA,2.53683314235508,NA,4.36480603692221,NA,-0.12897038129696,4.60517018598809,NA,4.35773957733486,16.9826449038147,4.36594806446119,3.43809841517822,3.32240347860489,4.11858589089528,26.6047592005148,2.78828533310494,NA
"Canada-1999","Canada",4,"1999",2.78861724808697,3.58868446412703,3.12385472387657,NA,10.0130254311432,4.38346346834544,3.07754637398909,9.19644223879581,8.52735340123337,2.54489423869265,NA,4.36799573350887,NA,-0.123298216344494,4.60517018598809,NA,4.38345355364062,16.9955760718527,4.37075080072951,3.52823726589458,3.42899107868349,4.12032768683099,26.7075735894782,2.83769194006495,NA
"Canada-2000","Canada",4,"2000",2.81885346376329,3.93769075217672,3.34787293043286,NA,10.0970375857291,4.41600959039421,3.09285898428471,9.20903852494094,NA,2.56361001572039,NA,4.37117528827199,NA,-0.116533816255952,4.60517018598809,NA,4.41600230651926,17.0096183313967,4.37548025380385,3.5593905827203,3.44033218485235,4.20025500219304,26.7939870957285,2.83464978982623,NA
"Canada-2001","Canada",4,"2001",2.79309998032728,4.09767235231478,3.53655984747349,NA,10.0783673260669,4.36111217404825,3.06944731137627,9.17865051064035,8.54844958106679,2.50243874542239,NA,4.37373011844194,NA,-0.114289146402128,4.60517018598809,NA,4.36110517421724,17.0246504218005,4.37964880988792,3.11061475671059,3.18434110455152,4.11699012780746,26.7645535810238,2.77500708463782,NA
"Canada-2002","Canada",4,"2002",2.8166236391081,4.12055308653829,3.63501943983314,NA,10.0963920198411,4.32687105015707,3.08053287524646,9.21743017978805,NA,2.49715628469345,NA,4.37563429592148,NA,-0.112049503808623,4.60517018598809,NA,4.32686521081557,17.0365017438778,4.38062565375825,3.32920154458021,3.32550491109665,4.10679114384564,26.7767705737317,2.75423757842206,NA
"Canada-2003","Canada",4,"2003",2.84539191921296,4.16200321069592,3.73848486278601,NA,10.2506334473271,4.24620826629934,3.05305734017326,9.39173816890201,8.58124909611323,NA,2.00391600126309,4.3787896941128,NA,-0.108699416923341,4.60517018598809,NA,4.24620433420844,17.0465038686585,4.38161404957235,3.21073100893139,3.24919374486396,4.06586417974098,26.7595308058413,2.68534460100314,NA
"Canada-2004","Canada",4,"2004",2.82103775468352,4.18898729903287,3.85158112138915,NA,10.3779711756024,4.25124032786499,3.07176695982999,9.47089839077907,NA,NA,NA,4.38068427069173,NA,-0.104250021373799,4.60517018598809,NA,4.25123505675549,17.0568089867553,4.38258897653006,3.35026650147759,3.33785058608539,4.05480265046427,26.813362076813,2.65994781674463,NA
"Canada-2005","Canada",4,"2005",2.83482881913435,4.27193271187681,3.96689890796441,3.38743646641212,10.5018433863771,4.24504835143771,3.09058780456667,9.55919773812622,8.62929433789136,2.49963679885347,2.01246710577168,4.38443227538396,NA,-0.102032725565152,4.60517018598809,NA,4.24503626668561,17.0672151726382,4.38355047304222,3.33535700269312,3.32591998856912,4.08950751408421,26.8358273331469,2.59336946979698,NA
"Canada-2006","Canada",4,"2006",2.80912252982294,4.28220629939167,4.05409580527951,NA,10.6091575128912,4.22027453574812,3.08739946207981,9.6501424924888,NA,NA,2.01298168387073,4.38631620179956,2.58913677679724,-0.0976128288670004,4.60517018598809,NA,4.22025454386971,17.0784536401863,4.38468559649962,3.19732819335429,3.2559049713493,4.13366808055202,26.8446018033271,2.53237374459164,NA
"Canada-2007","Canada",4,"2007",2.85535292198231,4.29319542096727,4.1223462393429,3.5234150143864,10.706831177447,4.19393978670465,3.0837431508767,9.73781424143897,8.65182372975873,2.51191851193535,2.01327829338795,4.38880240767665,NA,-0.0965109003808437,4.60517018598809,NA,4.19393918703362,17.0904438286072,4.38696442370351,3.13839403121337,3.2331197648275,4.18559915244287,26.8559139592149,2.47678583737761,NA
"Canada-2008","Canada",4,"2008",2.80680431888991,4.33990170837321,4.19730018644524,NA,10.7517243771563,4.20504492093591,3.08694315360738,9.73361044142629,NA,2.48573632006312,2.03475091206162,4.39067812674781,NA,-0.0943106794712413,4.60517018598809,NA,4.20504434857178,17.1035341276593,4.38922565940057,3.03192178861905,3.1508861099322,4.12789943465757,26.8094099152907,2.36193945838608,NA
"Canada-2009","Canada",4,"2009",2.74097840306718,4.38576962095272,4.26101063279702,3.72569342723665,10.6183059603838,4.06858891177468,3.11351530921037,9.6916109154937,8.69588818015449,2.52441896442,2.00499456338005,4.39438893003452,NA,-0.0954101848046582,4.60517018598809,NA,4.06858891481037,17.1171830671365,4.39145702840297,2.50885339831753,2.70837917103006,4.07849368595039,26.6705479790779,2.30868608505396,NA
